positive sentiment: compound score >= 0.05, neutral sentiment: (compound score > -0.05) and (compound score < 0.05), negative sentiment: compound score <= -0.05
On 2019-10-23, the article 'CITIZEN by CNN' has a sentiment score of {'neg': 0.106, 'neu': 0.787, 'pos': 0.107, 'compound': -0.8092}
On 2019-10-01, the article 'Connected by subpoenas: Giuliani and his Ukrainian middleman Lev Parnas face increased scrutiny' has a sentiment score of {'neg': 0.026, 'neu': 0.93, 'pos': 0.044, 'compound': 0.9749}
On 2019-10-01, the article 'Bernie Sanders to launch his first 2020 TV ad in Iowa' has a sentiment score of {'neg': 0.065, 'neu': 0.892, 'pos': 0.043, 'compound': -0.9022}
On 2019-10-01, the article 'Trump's threats against the whistleblower are dangerous' has a sentiment score of {'neg': 0.123, 'neu': 0.808, 'pos': 0.07, 'compound': -0.9926}
On 2019-10-01, the article 'Ukraine's President says he never met with Rudy Giuliani' has a sentiment score of {'neg': 0.036, 'neu': 0.917, 'pos': 0.047, 'compound': 0.6757}
On 2019-10-01, the article 'The blows keep coming for Trump as he struggles with impeachment defense' has a sentiment score of {'neg': 0.082, 'neu': 0.842, 'pos': 0.076, 'compound': -0.6028}
On 2019-10-01, the article 'David Cameron says Trump call to Ukraine's Zelensky 'doesn't seem right'' has a sentiment score of {'neg': 0.079, 'neu': 0.884, 'pos': 0.038, 'compound': -0.8347}
On 2019-10-01, the article 'Mike Pompeo gave a very evasive answer when asked about the Ukraine call' has a sentiment score of {'neg': 0.04, 'neu': 0.855, 'pos': 0.105, 'compound': 0.994}
On 2019-10-01, the article 'A brief guide to another blitz of breaking news from Washington' has a sentiment score of {'neg': 0.049, 'neu': 0.899, 'pos': 0.052, 'compound': -0.0644}
On 2019-10-01, the article 'Ukraine's Zelensky talks movies with Tom Cruise amid political storm' has a sentiment score of {'neg': 0.041, 'neu': 0.857, 'pos': 0.102, 'compound': 0.9726}
On 2019-09-30, the article 'Ukrainians named in whistleblower report say Giuliani was clear about wanting to open probe into political rivals' dealings in Kiev' has a sentiment score of {'neg': 0.091, 'neu': 0.848, 'pos': 0.061, 'compound': -0.9729}
On 2019-10-01, the article 'Bill Barr doesn't deserve hate from Democrats' has a sentiment score of {'neg': 0.075, 'neu': 0.864, 'pos': 0.061, 'compound': -0.9199}
On 2019-10-01, the article 'Buttigieg raises more than $19 million in third quarter, down from his mid-year haul' has a sentiment score of {'neg': 0.007, 'neu': 0.911, 'pos': 0.082, 'compound': 0.9899}
On 2019-10-01, the article 'Bernie Sanders announces massive $25.3 million third quarter fundraising haul' has a sentiment score of {'neg': 0.012, 'neu': 0.902, 'pos': 0.086, 'compound': 0.989}
On 2019-10-01, the article 'House Dems argue Mueller grand jury secrets would help impeachment probe over Ukraine' has a sentiment score of {'neg': 0.066, 'neu': 0.85, 'pos': 0.084, 'compound': 0.7702}
On 2019-09-23, the article 'Whistleblower controversy thrusts little-known Trump appointee into the limelight' has a sentiment score of {'neg': 0.09, 'neu': 0.822, 'pos': 0.088, 'compound': 0.7028}
On 2019-09-30, the article 'Trump allies concerned he doesn't understand gravity of impeachment fight' has a sentiment score of {'neg': 0.119, 'neu': 0.817, 'pos': 0.063, 'compound': -0.9982}
On 2019-09-30, the article 'The latest on the Trump impeachment inquiry' has a sentiment score of {'neg': 0.057, 'neu': 0.86, 'pos': 0.083, 'compound': 0.9974}
On 2019-09-30, the article 'Trump says he wants to meet whistleblower: 'I deserve to meet my accuser'' has a sentiment score of {'neg': 0.088, 'neu': 0.862, 'pos': 0.05, 'compound': -0.9822}
On 2019-09-30, the article 'Trump pressed Australian Prime Minister to help with Justice review of Russia probe origins' has a sentiment score of {'neg': 0.04, 'neu': 0.893, 'pos': 0.067, 'compound': 0.8002}
On 2019-09-30, the article 'Source: Mike Pompeo was on Trump's July 25 phone call with Ukrainian President' has a sentiment score of {'neg': 0.044, 'neu': 0.921, 'pos': 0.035, 'compound': -0.4064}
On 2019-09-30, the article 'House Democrats subpoena Giuliani for Ukraine documents in impeachment inquiry' has a sentiment score of {'neg': 0.024, 'neu': 0.945, 'pos': 0.031, 'compound': 0.3442}
On 2019-09-30, the article 'McConnell: Senate would 'have no choice but to' take up House's impeachment of Trump' has a sentiment score of {'neg': 0.082, 'neu': 0.85, 'pos': 0.067, 'compound': -0.881}
On 2019-09-30, the article 'Donald Trump's 'treason' attack on Adam Schiff is completely misleading' has a sentiment score of {'neg': 0.048, 'neu': 0.826, 'pos': 0.126, 'compound': 0.9981}
On 2019-09-30, the article 'Don't miss the totally debunked conspiracy theory Donald Trump pushed in the Ukraine call' has a sentiment score of {'neg': 0.11, 'neu': 0.81, 'pos': 0.079, 'compound': -0.9846}
On 2019-09-30, the article 'US sanctions Putin's 'chef' for attempting to influence 2018 midterm elections' has a sentiment score of {'neg': 0.07, 'neu': 0.856, 'pos': 0.074, 'compound': -0.8537}
On 2019-09-30, the article 'Jeff Flake tells GOP not to support Trump in 2020: It's 'time to risk your careers in favor of your principles'' has a sentiment score of {'neg': 0.095, 'neu': 0.822, 'pos': 0.083, 'compound': -0.6789}
On 2019-09-28, the article 'The whistleblower vs. Trump's 'deep state'' has a sentiment score of {'neg': 0.093, 'neu': 0.827, 'pos': 0.081, 'compound': -0.9568}
On 2019-09-29, the article 'Giuliani's journey to the center of Trump's impeachment battle started with a phone call in 2018' has a sentiment score of {'neg': 0.055, 'neu': 0.882, 'pos': 0.063, 'compound': 0.9562}
On 2019-09-30, the article 'Stalled Ukraine military aid concerned members of Congress for months' has a sentiment score of {'neg': 0.06, 'neu': 0.893, 'pos': 0.047, 'compound': -0.9787}
On 2019-09-29, the article 'Poll: Majority of Americans say impeachment inquiry into Trump is necessary' has a sentiment score of {'neg': 0.054, 'neu': 0.921, 'pos': 0.025, 'compound': -0.9259}
On 2019-09-30, the article 'Washington at war: Dems aim for speedy impeachment push as Trump threatens whistleblower' has a sentiment score of {'neg': 0.097, 'neu': 0.814, 'pos': 0.089, 'compound': -0.8044}
On 2019-09-29, the article 'Tapper fact-checks GOP Rep. Jim Jordan on Ukraine scandal' has a sentiment score of {'neg': 0.076, 'neu': 0.881, 'pos': 0.043, 'compound': -0.9773}
On 2019-09-30, the article 'Ukraine is no stranger to US political scandals. But never one like this' has a sentiment score of {'neg': 0.08, 'neu': 0.847, 'pos': 0.072, 'compound': -0.906}
On 2019-09-29, the article 'Robert De Niro has some choice words, and a couple f-bombs, for his Fox News critics' has a sentiment score of {'neg': 0.091, 'neu': 0.821, 'pos': 0.088, 'compound': -0.2319}
On 2019-09-29, the article 'Former State Department official told dozens of his emails to Hillary Clinton are being labeled classified years later' has a sentiment score of {'neg': 0.032, 'neu': 0.943, 'pos': 0.025, 'compound': -0.7179}
On 2019-09-29, the article 'Giuliani contradicts himself but says he'll testify if directed by Trump' has a sentiment score of {'neg': 0.066, 'neu': 0.856, 'pos': 0.078, 'compound': 0.8639}
On 2019-09-29, the article 'Rudy Giuliani -- international man of mystery' has a sentiment score of {'neg': 0.103, 'neu': 0.814, 'pos': 0.083, 'compound': -0.9886}
On 2019-09-29, the article 'Joe Biden thinks TV producers should stop putting Rudy Giuliani on air' has a sentiment score of {'neg': 0.063, 'neu': 0.901, 'pos': 0.036, 'compound': -0.8402}
On 2019-09-29, the article 'How the impeachment battle changes everything for 2020' has a sentiment score of {'neg': 0.047, 'neu': 0.881, 'pos': 0.072, 'compound': 0.9896}
On 2019-09-29, the article 'Schiff confirms tentative agreement for whistleblower to testify before House Intelligence Committee' has a sentiment score of {'neg': 0.037, 'neu': 0.871, 'pos': 0.092, 'compound': 0.9691}
On 2019-09-29, the article 'Giuliani says he spoke to Pompeo last week about Ukraine meeting' has a sentiment score of {'neg': 0.016, 'neu': 0.971, 'pos': 0.014, 'compound': -0.1901}
On 2019-09-29, the article 'How the McCains have been drawn into impeachment drama' has a sentiment score of {'neg': 0.037, 'neu': 0.86, 'pos': 0.103, 'compound': 0.9963}
On 2019-09-29, the article 'Trump took huge risks with US national security' has a sentiment score of {'neg': 0.085, 'neu': 0.841, 'pos': 0.073, 'compound': -0.8454}
On 2019-09-27, the article 'CNN's latest Nevada and South Carolina polls: Live analysis' has a sentiment score of {'neg': 0.051, 'neu': 0.837, 'pos': 0.112, 'compound': 0.9994}
On 2019-09-29, the article 'Kamala Harris kind of digs Maya Rudolph's 'SNL' impression' has a sentiment score of {'neg': 0.032, 'neu': 0.828, 'pos': 0.14, 'compound': 0.9705}
On 2019-09-29, the article 'Booker announces campaign reaches donor threshold for November debate' has a sentiment score of {'neg': 0.01, 'neu': 0.923, 'pos': 0.067, 'compound': 0.9824}
On 2019-09-29, the article 'Impeachment inquiry into Trump will test power of 'fully operational' right-wing media machine' has a sentiment score of {'neg': 0.078, 'neu': 0.817, 'pos': 0.105, 'compound': 0.9836}
On 2019-09-29, the article 'After the Mueller report, Dems need to stop crying wolf' has a sentiment score of {'neg': 0.123, 'neu': 0.802, 'pos': 0.075, 'compound': -0.9924}
On 2019-09-29, the article 'Surging Warren has yet to prove herself in South Carolina' has a sentiment score of {'neg': 0.052, 'neu': 0.854, 'pos': 0.094, 'compound': 0.9916}
On 2019-09-29, the article 'CNN Poll: Democrats knotted in Nevada while Biden leads South Carolina' has a sentiment score of {'neg': 0.048, 'neu': 0.826, 'pos': 0.126, 'compound': 0.9985}
On 2019-09-29, the article 'Trump is making himself expendable' has a sentiment score of {'neg': 0.098, 'neu': 0.783, 'pos': 0.119, 'compound': 0.989}
On 2019-09-29, the article 'The Rehnquist files: How the last chief justice handled an impeachment trial' has a sentiment score of {'neg': 0.024, 'neu': 0.848, 'pos': 0.128, 'compound': 0.9994}
On 2019-09-29, the article 'Ukraine braces for growing fall-out from US political crisis' has a sentiment score of {'neg': 0.056, 'neu': 0.886, 'pos': 0.058, 'compound': 0.0072}
On 2019-09-29, the article 'Washington Post: State Department steps up email probe of dozens of former Hillary Clinton aides' has a sentiment score of {'neg': 0.058, 'neu': 0.903, 'pos': 0.039, 'compound': -0.9468}
On 2019-09-27, the article 'Whistleblower alleges White House coverup' has a sentiment score of {'neg': 0.079, 'neu': 0.832, 'pos': 0.089, 'compound': 0.9825}
On 2019-09-28, the article 'Volker plans to appear before congressional committees next week' has a sentiment score of {'neg': 0.043, 'neu': 0.876, 'pos': 0.081, 'compound': 0.951}
On 2019-09-28, the article 'There's a good reason why Trump is intent on smearing Biden' has a sentiment score of {'neg': 0.087, 'neu': 0.798, 'pos': 0.116, 'compound': 0.9709}
On 2019-09-28, the article 'Beto O'Rourke calls for Trump's resignation to 'allow this country to heal'' has a sentiment score of {'neg': 0.08, 'neu': 0.848, 'pos': 0.072, 'compound': -0.9207}
On 2019-09-28, the article 'House Republican says he supports process playing out in impeachment inquiry into Trump' has a sentiment score of {'neg': 0.104, 'neu': 0.839, 'pos': 0.056, 'compound': -0.9531}
On 2019-09-28, the article 'Trump's ruthless attacks may come back to haunt him' has a sentiment score of {'neg': 0.158, 'neu': 0.75, 'pos': 0.092, 'compound': -0.9965}
On 2019-09-28, the article 'The Trump impeachment drama has world riveted and wary' has a sentiment score of {'neg': 0.094, 'neu': 0.811, 'pos': 0.095, 'compound': 0.7607}
On 2019-09-28, the article 'McConnell urged Trump to release Ukraine call summary, source says' has a sentiment score of {'neg': 0.048, 'neu': 0.907, 'pos': 0.045, 'compound': 0.4588}
On 2019-09-28, the article 'Trump attacks House Democrats leading impeachment inquiry as 'savages'' has a sentiment score of {'neg': 0.085, 'neu': 0.865, 'pos': 0.05, 'compound': -0.9355}
On 2019-09-28, the article 'These five freshman congresswomen changed history by becoming unlikely leaders on impeachment' has a sentiment score of {'neg': 0.023, 'neu': 0.896, 'pos': 0.08, 'compound': 0.9978}
On 2019-09-28, the article 'Elizabeth Warren's rising popularity has been limited to Democrats' has a sentiment score of {'neg': 0.018, 'neu': 0.89, 'pos': 0.092, 'compound': 0.9799}
On 2019-09-27, the article 'Sources: Special envoy to Ukraine resigns one day after whistleblower report released' has a sentiment score of {'neg': 0.052, 'neu': 0.892, 'pos': 0.056, 'compound': 0.64}
On 2019-09-28, the article 'For US and UK, the race to melt down may be too close to call' has a sentiment score of {'neg': 0.075, 'neu': 0.796, 'pos': 0.128, 'compound': 0.9972}
On 2019-09-28, the article 'The phases of Trump's coming impeachment proceedings' has a sentiment score of {'neg': 0.089, 'neu': 0.823, 'pos': 0.088, 'compound': 0.4986}
On 2019-09-27, the article 'House intel Dem wants Giuliani and Barr to testify in impeachment inquiry' has a sentiment score of {'neg': 0.042, 'neu': 0.899, 'pos': 0.059, 'compound': 0.7096}
On 2019-09-28, the article 'Justice Department and William Barr are back in the middle of the storm' has a sentiment score of {'neg': 0.083, 'neu': 0.813, 'pos': 0.104, 'compound': 0.971}
On 2019-09-27, the article 'Pompeo subpoenaed by House committees for failure to produce Ukraine documents' has a sentiment score of {'neg': 0.07, 'neu': 0.884, 'pos': 0.046, 'compound': -0.985}
On 2019-09-28, the article 'Democrats say White House stonewalling won't drag out inquiry and will boost case for impeachment' has a sentiment score of {'neg': 0.054, 'neu': 0.876, 'pos': 0.07, 'compound': 0.9698}
On 2019-09-27, the article 'Whistleblower alleges White House coverup' has a sentiment score of {'neg': 0.052, 'neu': 0.865, 'pos': 0.083, 'compound': 0.9993}
On 2019-09-27, the article 'Elizabeth Warren says impeachment inquiry should focus on Ukraine for now' has a sentiment score of {'neg': 0.048, 'neu': 0.865, 'pos': 0.088, 'compound': 0.9787}
On 2019-09-27, the article 'This is the week Trump's hubris caught up to him' has a sentiment score of {'neg': 0.083, 'neu': 0.849, 'pos': 0.068, 'compound': -0.9209}
On 2019-09-27, the article 'Schiff threatens subpoenas and opens door to impeachment hearings next week' has a sentiment score of {'neg': 0.073, 'neu': 0.837, 'pos': 0.09, 'compound': 0.918}
On 2019-09-27, the article 'Rudy Giuliani says he won't testify without consulting Trump' has a sentiment score of {'neg': 0.034, 'neu': 0.895, 'pos': 0.071, 'compound': 0.9274}
On 2019-09-27, the article 'Fact check: Breaking down Adam Schiff's account of Trump's Ukraine call' has a sentiment score of {'neg': 0.078, 'neu': 0.821, 'pos': 0.101, 'compound': 0.9925}
On 2019-09-27, the article 'GOP senator says whistleblower's charges are 'hearsay'' has a sentiment score of {'neg': 0.077, 'neu': 0.862, 'pos': 0.061, 'compound': -0.8234}
On 2019-09-27, the article 'Trump's authoritarian tendencies come back to bite him' has a sentiment score of {'neg': 0.069, 'neu': 0.856, 'pos': 0.075, 'compound': 0.8338}
On 2019-09-27, the article 'Donald Trump made a HUGE mistake releasing the Ukraine transcript' has a sentiment score of {'neg': 0.057, 'neu': 0.867, 'pos': 0.076, 'compound': 0.9457}
On 2019-09-27, the article 'Rep. Tulsi Gabbard says she now supports an impeachment inquiry into Trump' has a sentiment score of {'neg': 0.098, 'neu': 0.835, 'pos': 0.067, 'compound': -0.8388}
On 2019-09-27, the article 'Pelosi says Barr has 'gone rogue'' has a sentiment score of {'neg': 0.08, 'neu': 0.864, 'pos': 0.056, 'compound': -0.9142}
On 2019-09-26, the article 'The Greeks had a name for what could bring down Trump' has a sentiment score of {'neg': 0.066, 'neu': 0.77, 'pos': 0.164, 'compound': 0.9992}
On 2019-09-27, the article 'First on CNN: White House says lawyers directed moving Ukraine transcript to highly secure system' has a sentiment score of {'neg': 0.063, 'neu': 0.881, 'pos': 0.055, 'compound': -0.5466}
On 2019-09-27, the article 'Worried Biden allies plot super PAC to aid the former vice president' has a sentiment score of {'neg': 0.095, 'neu': 0.77, 'pos': 0.135, 'compound': 0.9897}
On 2019-09-27, the article 'Hundreds of ex-national security officials support impeachment inquiry into Trump' has a sentiment score of {'neg': 0.08, 'neu': 0.834, 'pos': 0.087, 'compound': 0.195}
On 2019-09-27, the article 'Meanwhile in America: "A corrupt human tornado"' has a sentiment score of {'neg': 0.139, 'neu': 0.785, 'pos': 0.075, 'compound': -0.9977}
On 2019-09-27, the article 'October Democratic debate to take place on one night' has a sentiment score of {'neg': 0.011, 'neu': 0.97, 'pos': 0.019, 'compound': 0.3182}
On 2019-09-26, the article 'Quid pro quo: What it means' has a sentiment score of {'neg': 0.088, 'neu': 0.828, 'pos': 0.084, 'compound': -0.6761}
On 2019-09-27, the article 'Four days that pitched America into an impeachment nightmare' has a sentiment score of {'neg': 0.102, 'neu': 0.823, 'pos': 0.075, 'compound': -0.9865}
On 2019-09-20, the article 'Whistleblower timeline: Team Trump contacts and Ukraine' has a sentiment score of {'neg': 0.048, 'neu': 0.879, 'pos': 0.072, 'compound': 0.9932}
On 2019-09-26, the article 'Carl Bernstein: Trump 'unraveling' after 'his corruption' exposed' has a sentiment score of {'neg': 0.066, 'neu': 0.877, 'pos': 0.057, 'compound': -0.3182}
On 2019-09-27, the article 'Justice Department knew about whistleblower complaint involving Trump more than a week before referral' has a sentiment score of {'neg': 0.07, 'neu': 0.828, 'pos': 0.102, 'compound': 0.9623}
On 2019-09-27, the article 'Vermont GOP governor backs Trump impeachment inquiry: 'These are serious allegations'' has a sentiment score of {'neg': 0.078, 'neu': 0.865, 'pos': 0.057, 'compound': -0.8553}
On 2019-09-26, the article 'Hillary Clinton says 'corrupt human tornado' Trump won't win reelection' has a sentiment score of {'neg': 0.049, 'neu': 0.889, 'pos': 0.062, 'compound': 0.1328}
On 2019-09-27, the article 'Harris: Transcript of call with Ukrainian President shows 'Donald Trump is lawless'' has a sentiment score of {'neg': 0.053, 'neu': 0.903, 'pos': 0.044, 'compound': -0.3197}
On 2019-09-26, the article 'Two reasons the whistleblower complaint could spell impeachment' has a sentiment score of {'neg': 0.101, 'neu': 0.848, 'pos': 0.052, 'compound': -0.9631}
On 2019-09-26, the article 'Schiff says Giuliani may have broken the law but doesn't think DOJ would investigate' has a sentiment score of {'neg': 0.126, 'neu': 0.785, 'pos': 0.089, 'compound': -0.9679}
On 2019-09-26, the article 'Whistleblower alleges White House coverup' has a sentiment score of {'neg': 0.081, 'neu': 0.82, 'pos': 0.099, 'compound': 0.9999}
On 2019-09-26, the article 'Pelosi taps House Intel to begin narrow impeachment push over Ukraine scandal' has a sentiment score of {'neg': 0.074, 'neu': 0.823, 'pos': 0.103, 'compound': 0.9931}
On 2019-09-27, the article 'House chairmen warn Trump to stop attacking whistleblower' has a sentiment score of {'neg': 0.16, 'neu': 0.822, 'pos': 0.018, 'compound': -0.994}
On 2019-09-26, the article 'Biden accuses Trump of trying to 'hijack an election' by pushing Ukraine investigation' has a sentiment score of {'neg': 0.053, 'neu': 0.901, 'pos': 0.046, 'compound': -0.1655}
On 2019-09-26, the article 'Is the President above the law?' has a sentiment score of {'neg': 0.077, 'neu': 0.803, 'pos': 0.12, 'compound': 0.9829}
On 2019-09-26, the article 'Vulnerable Democrats air impeachment concerns to Pelosi' has a sentiment score of {'neg': 0.023, 'neu': 0.905, 'pos': 0.072, 'compound': 0.984}
On 2019-09-26, the article 'Trump says whoever provided whistleblower information is 'close to a spy'' has a sentiment score of {'neg': 0.071, 'neu': 0.86, 'pos': 0.069, 'compound': -0.7975}
On 2019-09-26, the article 'Republicans are hanging their defense of Donald Trump on the thinnest of threads' has a sentiment score of {'neg': 0.06, 'neu': 0.869, 'pos': 0.07, 'compound': 0.8274}
On 2019-09-26, the article 'The markets are predicting that Trump will be impeached but not removed from office' has a sentiment score of {'neg': 0.05, 'neu': 0.894, 'pos': 0.056, 'compound': 0.7004}
On 2019-09-26, the article 'Acting spy chief tells Congress the 'whistleblower did the right thing'' has a sentiment score of {'neg': 0.095, 'neu': 0.809, 'pos': 0.096, 'compound': 0.1617}
On 2019-09-26, the article 'Intelligence community watchdog feared Trump's Ukraine call was 'national security' risk' has a sentiment score of {'neg': 0.077, 'neu': 0.813, 'pos': 0.11, 'compound': 0.9744}
On 2019-09-26, the article 'Ukraine promises a new investigation. It won't involve Joe Biden or his son' has a sentiment score of {'neg': 0.042, 'neu': 0.859, 'pos': 0.099, 'compound': 0.9869}
On 2019-09-26, the article 'House Republican says Trump's conversation with Zelensky is 'not OK'' has a sentiment score of {'neg': 0.111, 'neu': 0.847, 'pos': 0.042, 'compound': -0.9787}
On 2019-09-26, the article 'To understand Trump's Ukraine call, you gotta know the secret code' has a sentiment score of {'neg': 0.085, 'neu': 0.813, 'pos': 0.102, 'compound': 0.9431}
On 2019-09-26, the article 'The 31 wildest lines from Donald Trump's press conference on Ukraine' has a sentiment score of {'neg': 0.078, 'neu': 0.812, 'pos': 0.11, 'compound': 0.9974}
On 2019-09-26, the article 'Whistleblower's complaint is a devastating report from a savvy official' has a sentiment score of {'neg': 0.072, 'neu': 0.852, 'pos': 0.076, 'compound': 0.696}
On 2019-09-26, the article 'Meanwhile in America: "Nobody pushed me"' has a sentiment score of {'neg': 0.114, 'neu': 0.792, 'pos': 0.094, 'compound': -0.978}
On 2019-09-26, the article 'Fact check: Trump falsely claims Democrats' letter made threat to Ukraine' has a sentiment score of {'neg': 0.076, 'neu': 0.873, 'pos': 0.051, 'compound': -0.9522}
On 2019-09-26, the article 'Giuliani denies charges in whistleblower complaint, says details are 'total nonsense'' has a sentiment score of {'neg': 0.048, 'neu': 0.898, 'pos': 0.053, 'compound': 0.4004}
On 2019-09-26, the article 'Trump stares impeachment in the face and doesn't like what he sees' has a sentiment score of {'neg': 0.124, 'neu': 0.786, 'pos': 0.09, 'compound': -0.9934}
On 2019-09-26, the article 'Read: Whistleblower complaint regarding President Trump and Ukraine' has a sentiment score of {'neg': 0.025, 'neu': 0.941, 'pos': 0.035, 'compound': 0.7982}
On 2019-09-26, the article 'Whistleblower says White House tried to cover up Trump's abuse of power' has a sentiment score of {'neg': 0.087, 'neu': 0.835, 'pos': 0.078, 'compound': -0.1203}
On 2019-09-25, the article 'Romney out front of GOP with criticisms of Trump's Ukraine call, but signs emerge that he's not alone' has a sentiment score of {'neg': 0.086, 'neu': 0.829, 'pos': 0.085, 'compound': 0.4619}
On 2019-09-26, the article 'Democratic lawmaker says whistleblower complaint is 'deeply troubling' and 'disturbing'' has a sentiment score of {'neg': 0.111, 'neu': 0.859, 'pos': 0.03, 'compound': -0.9651}
On 2019-09-24, the article 'What's moving markets today: September 25, 2019' has a sentiment score of {'neg': 0.09, 'neu': 0.827, 'pos': 0.083, 'compound': -0.9812}
On 2019-09-25, the article 'Whistleblower complaint about Trump declassified and may be released Thursday' has a sentiment score of {'neg': 0.052, 'neu': 0.88, 'pos': 0.068, 'compound': 0.9509}
On 2019-09-26, the article '5 things to know for September 26: Impeachment, Israel, vaping, police shooting trial' has a sentiment score of {'neg': 0.096, 'neu': 0.829, 'pos': 0.075, 'compound': -0.9229}
On 2019-09-26, the article ''When it Ukrains, it pours:' Late night TV takes on Trump's Ukraine transcript' has a sentiment score of {'neg': 0.059, 'neu': 0.851, 'pos': 0.09, 'compound': 0.9306}
On 2019-09-25, the article 'Read Trump's phone conversation with Volodymyr Zelensky' has a sentiment score of {'neg': 0.029, 'neu': 0.727, 'pos': 0.244, 'compound': 0.9999}
On 2019-09-26, the article 'Biden: 'It's awful hard to avoid the conclusion' Trump committed an impeachable offense' has a sentiment score of {'neg': 0.121, 'neu': 0.816, 'pos': 0.063, 'compound': -0.9665}
On 2019-09-26, the article 'More details emerge as Trump-Ukraine story dominates' has a sentiment score of {'neg': 0.054, 'neu': 0.856, 'pos': 0.091, 'compound': 0.9944}
On 2019-09-26, the article 'Ocasio-Cortez defends impeachment inquiry as preventing 'potential meddling in the 2020 election that has still yet to happen'' has a sentiment score of {'neg': 0.066, 'neu': 0.82, 'pos': 0.114, 'compound': 0.9251}
On 2019-09-26, the article 'Whistleblower tentatively agrees to testify, attorneys say, as long as they get appropriate clearances to attend hearing' has a sentiment score of {'neg': 0.064, 'neu': 0.821, 'pos': 0.115, 'compound': 0.9887}
On 2019-09-25, the article 'If Trump's Ukraine call isn't impeachable, nothing is' has a sentiment score of {'neg': 0.099, 'neu': 0.773, 'pos': 0.128, 'compound': 0.9735}
On 2019-09-25, the article 'WH accidentally sent Ukraine talking points to Democrats -- then tried to recall them' has a sentiment score of {'neg': 0.057, 'neu': 0.915, 'pos': 0.028, 'compound': -0.8847}
On 2019-09-25, the article 'Pompeo declares 'productive week' on Iran as Rouhani dismisses US-Iran talks' has a sentiment score of {'neg': 0.091, 'neu': 0.782, 'pos': 0.127, 'compound': 0.9926}
On 2019-09-25, the article 'Democratic congressman says whistleblower complaint is 'deeply disturbing'' has a sentiment score of {'neg': 0.061, 'neu': 0.886, 'pos': 0.053, 'compound': 0.3304}
On 2019-09-25, the article 'Trump's Ukraine call was incredibly stupid' has a sentiment score of {'neg': 0.104, 'neu': 0.775, 'pos': 0.121, 'compound': 0.9232}
On 2019-09-25, the article 'Trump claims he put 'no pressure' on Zelensky despite White House transcript' has a sentiment score of {'neg': 0.07, 'neu': 0.837, 'pos': 0.093, 'compound': 0.9855}
On 2019-09-25, the article 'Pelosi wants narrow inquiry as caucus debates scope of impeachment resolution' has a sentiment score of {'neg': 0.054, 'neu': 0.87, 'pos': 0.076, 'compound': 0.9354}
On 2019-09-25, the article 'House approves whistleblower resolution as lawmakers begin reviewing complaint' has a sentiment score of {'neg': 0.07, 'neu': 0.874, 'pos': 0.056, 'compound': -0.3438}
On 2019-09-25, the article 'Zelensky offers a master class in how to flatter Trump' has a sentiment score of {'neg': 0.041, 'neu': 0.761, 'pos': 0.198, 'compound': 0.9983}
On 2019-09-25, the article 'Trump pushed Ukraine to investigate Joe Biden, transcript shows' has a sentiment score of {'neg': 0.057, 'neu': 0.851, 'pos': 0.092, 'compound': 0.9951}
On 2019-09-25, the article '4 reasons conservatives should back impeaching Trump' has a sentiment score of {'neg': 0.072, 'neu': 0.804, 'pos': 0.125, 'compound': 0.9955}
On 2019-09-25, the article 'In Zelensky transcript Trump reveals (and undermines) Giuliani's Ukraine role' has a sentiment score of {'neg': 0.049, 'neu': 0.874, 'pos': 0.077, 'compound': 0.9932}
On 2019-09-25, the article 'Washington Post: Acting spy chief threatened to resign if White House restricted his testimony' has a sentiment score of {'neg': 0.093, 'neu': 0.841, 'pos': 0.066, 'compound': -0.8689}
On 2019-09-24, the article 'Fact check: What Trump has been getting wrong on Biden and Ukraine' has a sentiment score of {'neg': 0.134, 'neu': 0.808, 'pos': 0.058, 'compound': -0.9991}
On 2019-09-25, the article 'House launches Trump impeachment inquiry' has a sentiment score of {'neg': 0.071, 'neu': 0.833, 'pos': 0.096, 'compound': 0.9999}
On 2019-09-25, the article 'Fact check: Trump made false claim to Ukrainian president to justify his Biden request' has a sentiment score of {'neg': 0.102, 'neu': 0.831, 'pos': 0.067, 'compound': -0.9863}
On 2019-09-25, the article 'Bill Barr is at the center of the Ukraine controversy. What else is new?' has a sentiment score of {'neg': 0.053, 'neu': 0.853, 'pos': 0.094, 'compound': 0.9781}
On 2019-09-25, the article 'Right-wing media defends Trump after White House transcript shows he pushed Ukraine to probe Biden' has a sentiment score of {'neg': 0.062, 'neu': 0.894, 'pos': 0.043, 'compound': -0.9154}
On 2019-09-25, the article 'The Ukraine call 'transcript' is pretty darn close to a smoking gun' has a sentiment score of {'neg': 0.063, 'neu': 0.849, 'pos': 0.088, 'compound': 0.9647}
On 2019-09-25, the article 'James Comey says 'we may now be at the point' where impeachment is necessary' has a sentiment score of {'neg': 0.04, 'neu': 0.899, 'pos': 0.06, 'compound': 0.8537}
On 2019-09-25, the article 'Trump's transcript reveal fails to undercut Pelosi's impeachment gamble' has a sentiment score of {'neg': 0.119, 'neu': 0.8, 'pos': 0.081, 'compound': -0.9974}
On 2019-09-24, the article 'Biden calls on Trump to 'stop stonewalling' Congress or face impeachment' has a sentiment score of {'neg': 0.091, 'neu': 0.846, 'pos': 0.063, 'compound': -0.9655}
On 2019-09-25, the article 'Trump voters are waiting ... and watching' has a sentiment score of {'neg': 0.074, 'neu': 0.752, 'pos': 0.174, 'compound': 0.9967}
